"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LMO3",-2.4447116002175,5.67787464905037,-11.9074705744589,5.3989019089161e-31,3.34559179565492e-30,59.1128701742368
"ADCY5",-2.88570305218378,6.10230561519405,-11.9063136180965,5.46635704521629e-31,3.38637025160804e-30,59.1005480336148
"C5orf23",-2.11075758927858,6.58954120561519,-11.9036195255471,5.62669723471334e-31,3.48464839302157e-30,59.0718583204391
"GPSM2",1.02932884501591,8.96375276630884,11.9016929350167,5.7442175318236e-31,3.55635663233832e-30,59.051344973524
"RASL11A",-1.41821451806362,6.5529867877787,-11.895941670797,6.1097483255253e-31,3.78152345863836e-30,58.9901240710338
"CLDN14",1.55621012010427,2.81072006606111,11.8955282967573,6.13689438561029e-31,3.79718028139178e-30,58.9857246989645
"IL6R",-1.48921574149594,7.1236009909166,-11.8931730838047,6.29386294923605e-31,3.89313065223911e-30,58.9606614290568
"C6orf204",-1.45799762030417,4.61859611890999,-11.8817415128057,7.11429872691712e-31,4.3979690714727e-30,58.8390667842196
"ANXA3",-2.15863893313503,8.36278042939719,-11.8787969533341,7.34231137028025e-31,4.53482708880426e-30,58.8077612463452
"MRAP2",-2.14748264165427,4.20814351775392,-11.8721116706995,7.88730901795824e-31,4.86850433369461e-30,58.7367084165432
"ROR1",-1.83013215228134,5.25191692815855,-11.8695208669423,8.10916454996499e-31,5.00243834767973e-30,58.7091812232512
"ARHGAP11B",1.53383702362104,4.24845573905863,11.8693530717879,8.12374516229363e-31,5.0099275512733e-30,58.7073985698713
"SIM1",-2.25301394393002,2.65219223781998,-11.868248279793,8.22039911667593e-31,5.0680118277885e-30,58.6956617729233
"ADRA2A",-1.882622471973,8.3562450867052,-11.8621347457035,8.77627867773562e-31,5.4074730268281e-30,58.6307300535874
"SLC35F1",-1.34725532552895,3.3789529314616,-11.8607997511835,8.90254825450807e-31,5.4836278327348e-30,58.6165546261645
"CCDC75",-1.14585745893906,5.977930388109,-11.8523018127566,9.7497362356817e-31,5.99646749306606e-30,58.5263502193905
"DAPK2",-1.1018951118681,7.95663319570603,-11.851239541532,9.86112057335928e-31,6.06315679458119e-30,58.5150779602172
"APOBEC3C",-1.23225064610021,7.42096473988439,-11.8500380411083,9.98862859471267e-31,6.13971691764824e-30,58.5023292385991
"GOLGA8C",-1.18646142989653,0.811724194880264,-11.8474197086259,1.0272200825046e-30,6.31024185931164e-30,58.4745505281382
"DIAPH2",-1.13043559068593,7.44615838150289,-11.8434280168244,1.07199805516153e-30,6.58137561975666e-30,58.4322107718748
"MUC1",2.37523993507012,12.3956768786127,11.8403210852273,1.10818900382438e-30,6.80153071704471e-30,58.3992634610374
"HRCT1",-2.45887690031825,4.52265598678778,-11.8346231379535,1.17774535144082e-30,7.21764539256119e-30,58.3388576391572
"IFNE",-1.13848822466376,0.957055904211396,-11.8288076870983,1.25321025246159e-30,7.67553892692017e-30,58.2772298765451
"PCDHGA5",-1.82568165491212,4.55528092485549,-11.8264057380028,1.28576430144084e-30,7.87022692563519e-30,58.2517828355407
"PARD3B",-1.62137373938493,5.954439223782,-11.8243219372041,1.31468637436198e-30,8.04486177813755e-30,58.2297096802106
"SEMA7A",1.20759743159173,7.2042475639967,11.8123692907567,1.49351886041971e-30,9.1228628992611e-30,58.103157997507
"APBB1IP",-1.25404961697774,8.10628364987613,-11.8114939733598,1.50752740378032e-30,9.20295498055607e-30,58.0938943397849
"POSTN",1.80221279166468,13.7486375722543,11.8080034124531,1.56470078301925e-30,9.54346615430341e-30,58.0569584548177
"LDHD",-1.8537581114363,6.43960627580512,-11.8021086716845,1.66618636922476e-30,1.01443671886667e-29,57.9946020439271
"TCEAL5",-1.46542403444801,4.18981354252684,-11.8013844260033,1.67909804535265e-30,1.02199474862407e-29,57.986942450332
"SCHIP1",-1.13989518703321,7.34448051197358,-11.7997946560259,1.70778981512296e-30,1.03915011572241e-29,57.9701304137119
"TMEM184A",1.58852944313838,8.52993641618497,11.7919861249116,1.85594685058231e-30,1.12863118609167e-29,57.8875802111064
"HIST1H2AD",1.53749258584017,1.85922419488026,11.7895075277378,1.90559425271208e-30,1.15779372619648e-29,57.8613860527964
"C19orf45",1.57909314957859,2.78943228736581,11.782201861948,2.05973945895247e-30,1.25070840261148e-29,57.7842041912684
"PLEKHN1",1.49827032576885,5.79441701073493,11.7770062562841,2.1768432191849e-30,1.32142493465009e-29,57.7293375044338
"IGF2",-1.97297930720146,10.5248511973576,-11.7768408437031,2.18067817563333e-30,1.32336160052475e-29,57.7275910284495
"GRIA3",-1.94788748260807,3.87280726672172,-11.7719137475283,2.2980393549996e-30,1.39334754749385e-29,57.6755781908321
"RNF112",-1.37417863791202,2.85906936416185,-11.7704347563642,2.33447786592073e-30,1.41502304657079e-29,57.6599686096459
"TLR3",-1.43421169297446,7.07574203137903,-11.769960760501,2.34627695161313e-30,1.42175518939249e-29,57.6549662880646
"ACSM3",-1.6443398679013,5.13161312964492,-11.7697549972076,2.35141740620435e-30,1.42444967097596e-29,57.6527948122434
"EPB49",-1.51965191990916,8.30877910817506,-11.7430660269931,3.12248555516589e-30,1.88765101435677e-29,57.3713945956373
"MRPL12",1.04383753218505,9.78601494632535,11.7408141072784,3.19803452003972e-30,1.93218507052429e-29,57.3476742845684
"FMOD",-1.72171133394106,10.9737322047894,-11.7288064013327,3.63261727202311e-30,2.1895957896252e-29,57.221253717127
"LOC349196",-1.29902338754818,2.37803831544178,-11.7227286003494,3.87446551507206e-30,2.33400167325204e-29,57.1573041150657
"DEFB1",-2.77620854963297,4.39581981833196,-11.7134042848132,4.27694997390558e-30,2.57193271717286e-29,57.0592465102453
"ZNF471",-1.60309469446177,6.45494665565648,-11.7101226859358,4.4282681367803e-30,2.66214772615226e-29,57.0247509003413
"GEM",-1.42855290505207,8.88227952105698,-11.7098798509788,4.43967463599276e-30,2.66822366150268e-29,57.022198566299
"TTPA",-1.77406836907675,2.10458373245252,-11.7060479787729,4.6235802538238e-30,2.77712412554133e-29,56.9819289807744
"VGF",2.25036142429912,2.70954880264244,11.7059942990612,4.62620958345963e-30,2.7778906916767e-29,56.9813649290469
"HOXD4",-1.59834661037279,3.48109075144509,-11.6995619801233,4.95227549258838e-30,2.97194433974977e-29,56.9137907926036
"FOXI2",-1.49921676182252,2.04376424442609,-11.695229075335,5.18469012545873e-30,3.10869416692955e-29,56.8682885339536
"PROM2",1.37372210174479,11.0032863748968,11.6951811518557,5.18732039392725e-30,3.10936314415552e-29,56.8677853377404
"C16orf89",-3.05735334644725,6.11297274979356,-11.6948320075986,5.20652315208024e-30,3.11996264775853e-29,56.8641193749367
"DLEC1",-1.58975820099474,3.31366102394715,-11.6930573476107,5.30522596662964e-30,3.17818176524385e-29,56.8454870566925
"TUBB8",1.39629025012394,3.26181511147812,11.6915540038985,5.39029185517346e-30,3.22631754480208e-29,56.8297050753657
"C6orf186",-1.30834934670313,1.93048150289017,-11.6911491608956,5.41343040502518e-30,3.23922256529196e-29,56.8254553423948
"LOC100302650",-1.489874006461,3.52368802642444,-11.6826848260215,5.92045549649326e-30,3.53745492849263e-29,56.7366300681173
"GIMAP1",-1.35484213964719,6.48263996696945,-11.6791200930812,6.14785778485934e-30,3.67119023627581e-29,56.6992368747043
"PTH2R",-2.07495245246206,3.88711610239472,-11.677648453906,6.24424890947332e-30,3.72766589448931e-29,56.6838023854762
"CLDN8",-2.72002419517344,6.26296251032205,-11.6686567569451,6.86668620339134e-30,4.0944835247059e-29,56.5895315310114
"ARHGAP42",-1.32523975755249,6.66495829892651,-11.6637767726715,7.22991589641166e-30,4.3098192030584e-29,56.5383929840981
"MARVELD3",1.22200443394265,8.30607464905037,11.6623282806719,7.34136010763303e-30,4.37498179999147e-29,56.5232171662966
"SYNGR4",1.35838777767116,1.68373154417836,11.6602657166214,7.50300160488567e-30,4.46871549023217e-29,56.5016103240186
"IL1R1",-1.34957832045932,10.3323968620974,-11.6575909832835,7.71789535501078e-30,4.59403860940479e-29,56.4735951081322
"PKDREJ",-1.25585248204832,2.94902857142857,-11.6556980431212,7.87366297034103e-30,4.68540002264062e-29,56.4537715095949
"PER3",-1.12896324905243,9.34397720891825,-11.6480610229835,8.53446917854907e-30,5.07715596162308e-29,56.3738197797989
"TSPAN13",1.24398763053944,12.1461550784476,11.6479274589663,8.54650330089858e-30,5.08284220067925e-29,56.3724218742689
"BSPRY",1.37940450670889,9.66492683732453,11.6424375608666,9.05600751009737e-30,5.38273984314705e-29,56.3149746630436
"KIAA0754",-1.88377977978217,6.45683005780347,-11.6393689324522,9.35383270956948e-30,5.55654472012331e-29,56.2828734415376
"ETV1",-1.34227103424011,7.74898819157721,-11.6391889891083,9.37159606075108e-30,5.56548646593056e-29,56.2809912463282
"DPYS",-1.24841438612484,1.2148313790256,-11.6388038410085,9.40972920368451e-30,5.58490143254244e-29,56.2769627013235
"MPO",-1.28543133106239,2.02189471511148,-11.6367297948319,9.61774459100941e-30,5.70671377033015e-29,56.2552705687854
"IL11",1.36737167074476,3.66214252683732,11.6365052050733,9.64054207687753e-30,5.71858794678693e-29,56.2529218039767
"C8ORFK29",1.41022505077644,2.52319339388935,11.634975840633,9.79721778970221e-30,5.80984636691468e-29,56.2369286382704
"FGF17",-1.10271578627517,1.01702047894302,-11.633135186444,9.98914167014623e-30,5.9219485558216e-29,56.2176824189184
"SOCS3",-1.38352104143678,10.0806897605285,-11.6279763627246,1.05471858142646e-29,6.24376368993231e-29,56.1637537660958
"MEX3A",1.76566343376674,9.13544640792733,11.6211810774823,1.13297793014025e-29,6.70124946867744e-29,56.0927472399935
"TMEM213",-2.77194547809816,2.81353947151115,-11.61764707286,1.17593149716533e-29,6.95130251563611e-29,56.0558321857792
"CDK5R1",1.09944867341554,6.63812873658134,11.6133171262643,1.23077050888863e-29,7.27128591294493e-29,56.0106152123788
"C2orf48",1.65828827264149,2.34672221304707,11.6108479801572,1.2631722961546e-29,7.46056594938262e-29,55.9848363261813
"KLRF1",-1.50992321882647,2.364982328654,-11.6079016399357,1.30294686910113e-29,7.69105785584997e-29,55.9540810729953
"GDA",-1.51507281821235,0.95547539223782,-11.6074547156046,1.30908792291606e-29,7.72508624819394e-29,55.9494164164045
"RASGRF2",-1.43162355467063,6.78033740710157,-11.5965886986296,1.46757185718341e-29,8.64292892368772e-29,55.8360493718733
"SLC13A2",-3.10573962401446,4.50000545004129,-11.5954533247725,1.48519367377131e-29,8.74169326907254e-29,55.8242087178743
"COL5A2",1.55504841673464,12.7332633360859,11.5906873679256,1.56148714956395e-29,9.18811441116303e-29,55.7745153402896
"LPAR1",-1.22716277887061,8.32368505367465,-11.5846619506012,1.66353820682881e-29,9.78299610031382e-29,55.7117132894314
"NCRNA00110",-2.01167085592285,1.92283616845582,-11.5839967192758,1.67520354836852e-29,9.84877687514484e-29,55.7047812811872
"EMX2",-1.53660605319133,4.17498414533443,-11.583928203985,1.67640962324179e-29,9.85022597743388e-29,55.7040673392717
"DCHS2",-1.9477355267156,4.26757737407102,-11.5833343984841,1.68689858764781e-29,9.90902088824308e-29,55.6978799184035
"IQCD",1.07680433478867,5.42370817506193,11.5775634755208,1.79229361765052e-29,1.0522101221151e-28,55.6377604354059
"CCDC24",1.16637964704377,7.85092130470685,11.5771872101942,1.79938825499007e-29,1.05607320968971e-28,55.6338414656625
"ALK",-1.53426405907659,2.12702584640793,-11.5692539322732,1.95564235712549e-29,1.14712393119389e-28,55.5512366022985
"BTBD11",-1.64167815333686,6.13297778695293,-11.5681286483941,1.97887135998879e-29,1.16041785262982e-28,55.5395233102518
"KCNB2",-1.64521984359258,1.76518265895954,-11.5667226586909,2.0082804863092e-29,1.17699110430853e-28,55.5248893801652
"SGCA",-1.58260057733212,2.28484748142031,-11.5633558983469,2.08047984148718e-29,1.21895693909052e-28,55.4898529944152
"MYL3",-1.44637268627357,1.6811372419488,-11.5561450554054,2.24390613818241e-29,1.31395872837664e-28,55.4148404214978
"ZNF521",-1.45181094292248,8.62709075144509,-11.5548091531055,2.2755541311274e-29,1.33211081585531e-28,55.4009474827063
"FAM57B",2.12849866062147,3.67830082576383,11.5542816702363,2.28817215342651e-29,1.33911557325673e-28,55.3954621908903
"CPE",-1.40844886932463,10.728049793559,-11.5534826673729,2.30741777302589e-29,1.34999392648109e-28,55.3871537459837
"ZNF467",1.26983638711638,8.27341436829067,11.5528062156066,2.32383715148472e-29,1.35921301196528e-28,55.3801200105144
"BEND5",-1.40545563658463,5.43551651527663,-11.548766418584,2.42433916380982e-29,1.4167857396247e-28,55.3381211291592
"NECAB3",1.13074773225223,9.28170156895128,11.547753075622,2.45021927468165e-29,1.43150260982397e-28,55.3275879730131
"PCDHB7",-1.48736122279262,5.59270900082576,-11.5457389415802,2.50247664907768e-29,1.4616172291768e-28,55.306654329525
"LY6H",1.65657876905116,2.96922188274154,11.5439713734577,2.54924812972499e-29,1.48851149326661e-28,55.2882857477373
"EPB41L4B",-1.21012603352043,9.06630660611065,-11.5410673547681,2.62798389669639e-29,1.53317730602947e-28,55.2581120555605
"ZNF454",-1.33966674103216,3.84613592072667,-11.5401069911533,2.65454986151956e-29,1.54823604139195e-28,55.2481349060246
"PDGFRL",-1.41902391770219,8.69385796862097,-11.5355431397826,2.7844891405358e-29,1.62309943370812e-28,55.2007304727307
"HAPLN4",-1.49410247245278,2.79479884393064,-11.5353254416031,2.79084279959516e-29,1.62634126243794e-28,55.1984696311757
"PI3",-3.18205502726736,3.17233468208092,-11.5325007808688,2.87459996566758e-29,1.67467472460713e-28,55.1691380340397
"ITIH3",-1.6436619120728,2.98209744013212,-11.5312781229843,2.91162434187607e-29,1.69528212531809e-28,55.1564436017859
"CATSPER1",1.28159710134497,2.01188199834847,11.5301327229719,2.94673885217664e-29,1.71524095931915e-28,55.1445522901009
"C6orf59",-1.11309006860817,2.04987192402973,-11.5293806915648,2.97002233671677e-29,1.72732460546162e-28,55.1367453668747
"DMRT3",-1.40234094100338,3.83152221304707,-11.5175105005381,3.36269741074257e-29,1.9523805950946e-28,55.013573659976
"HOXC13",2.56603993347088,6.69970850536746,11.5153541619662,3.43937606348148e-29,1.99633561162779e-28,54.9912092134814
"ANKRD58",1.1451990476419,3.94816440957886,11.5145902596148,3.46695478494696e-29,2.01063790211754e-28,54.9832872127727
"NTHL1",1.08800412848438,8.06454838976053,11.514290282064,3.47784467536992e-29,2.01638382336471e-28,54.9801764299632
"C15orf48",1.96896568152378,8.0278235342692,11.5114193765637,3.58379941867707e-29,2.07664132276151e-28,54.9504082792618
"HCG2P7",-1.24078191239265,2.13149009083402,-11.509721491921,3.64796489221834e-29,2.11262959766551e-28,54.9328058748441
"DNAJC1",1.09295467942873,10.2158504541701,11.5093422791867,3.66245107320721e-29,2.1204207708106e-28,54.9288747640303
"ACSL5",-1.34638387148364,8.60823270024773,-11.5092188414747,3.66717879427815e-29,2.122423727602e-28,54.9275951687572
"ZFP2",-1.07488951366565,5.52551147811726,-11.5091979833492,3.66797826864681e-29,2.122423727602e-28,54.9273789477654
"LRMP",-1.44952196500825,6.00189933938893,-11.5009971444463,3.99611199830686e-29,2.31088031300022e-28,54.8423911927856
"GIMAP4",-1.0761570655216,9.09659570602808,-11.5009747634509,3.99704626958781e-29,2.31088031300022e-28,54.8421593183366
"PLS3",-1.15332754881734,11.1121591246903,-11.4985058525788,4.1014519050492e-29,2.36924050677153e-28,54.8165828161761
"SMPDL3B",1.40444020774359,8.03541189099917,11.4956861569034,4.22400901350785e-29,2.43797877557819e-28,54.7873777762261
"HIST1H2BG",2.09368467830926,4.87230974401321,11.4941696169815,4.29142240855459e-29,2.47619173826941e-28,54.7716725694013
"RNASE1",-1.28830369428584,10.803662923204,-11.4921317865566,4.38369416745831e-29,2.52659296063782e-28,54.7505715253903
"TFPT",1.08740429160868,8.19632080924855,11.4909534474848,4.43794519828515e-29,2.55642578341173e-28,54.7383715940109
"TUB",-1.47030593644549,7.50395524360033,-11.4894090946648,4.51005870261637e-29,2.59650883804582e-28,54.722383660934
"NCRNA00120",-1.06244504070112,4.70258183319571,-11.4858986906491,4.67833624220945e-29,2.692633671224e-28,54.686048575947
"LTBP2",-1.27332967183226,11.6357878612717,-11.4854599542052,4.69980162498204e-29,2.70423002693053e-28,54.6815079802335
"FBXO41",1.03664606662508,8.18119958711808,11.4827500290297,4.83457143725509e-29,2.78099612235491e-28,54.6534653587134
"TSHR",-1.46910178877001,2.49749603633361,-11.4816356646275,4.89109856632019e-29,2.81272418953931e-28,54.6419353281914
"C11orf83",1.12589669113531,8.27448876961189,11.4810507070346,4.92103334957901e-29,2.82914630822899e-28,54.6358832881191
"MANEAL",1.28126899678551,8.54131197357556,11.4676307691118,5.66004886749607e-29,3.25128156826229e-28,54.4971070683505
"ANKK1",-1.57061546722321,3.31711750619323,-11.4671143130081,5.69059281780514e-29,3.26791246292418e-28,54.4917689773232
"PCDH17",1.17096810759808,7.37169273327828,11.465835600016,5.76692413400803e-29,3.31082081854544e-28,54.4785530294428
"WBSCR17",-1.86540501447328,4.38904525185797,-11.4635197232793,5.90776593829867e-29,3.38978297130441e-28,54.454620645429
"PM20D2",-1.76133442002911,7.40108736581338,-11.462220573001,5.98826533971596e-29,3.43501222197174e-28,54.4411968639619
"SLC16A11",-1.94152085432359,3.31683947151115,-11.4608996907306,6.0712284341589e-29,3.48065679288696e-28,54.4275497853011
"ZCCHC12",-1.19421835628269,2.03805450041288,-11.4591539423772,6.18263102781046e-29,3.54254577172617e-28,54.4095150190893
"FLG",-1.79768800476579,3.31402617671346,-11.4489665253781,6.87442473153579e-29,3.93563691406664e-28,54.3043161402429
"TKTL1",-1.16263603687889,0.903331296449216,-11.4487047242783,6.89318103570905e-29,3.94527478848918e-28,54.3016136809423
"LBX2",1.27096085416367,3.29069438480595,11.4438305781991,7.25181293347548e-29,4.14706739621871e-28,54.2513090602936
"ANO4",-1.48236397751443,1.90239810074319,-11.436784542388,7.80324884602553e-29,4.45993036773118e-28,54.178619469426
"HSD3B2",-2.07039503910185,1.28417431874484,-11.4276702429923,8.57875471206184e-29,4.89363251566073e-28,54.0846463232392
"GNG12",-1.04807237441828,11.0885111478117,-11.4219266297251,9.10629918598976e-29,5.18879606684346e-28,54.0254576714538
"KIF13A",-1.00786024404677,10.0436658959538,-11.4201975640341,9.27133319070346e-29,5.27843789254415e-28,54.0076441249059
"MLLT11",1.1482903868605,7.32951123038811,11.4152818942573,9.75692526361069e-29,5.54874447816973e-28,53.9570127333513
